# 	TASBC3	T IR	T Sens	Mag  	Hz   	Alt	Azi  	Lat    	Lon   	SL m
64 	2020-01-17 	21:31:13	-22.73	6.73	18.94	3.58	30	45	40:34:58,25503	-3:6:56,5016	976
65 	2020-01-17 	21:31:15	-22.31	6.73	19.08	3.18	30	60	40:34:58,25507	-3:6:56,50164	976
66 	2020-01-17 	21:31:17	-22.41	6.71	19.26	2.69	30	75	40:34:58,25507	-3:6:56,5016	976
67 	2020-01-17 	21:31:19	-21.73	6.71	19.41	2.34	30	90	40:34:58,2551	-3:6:56,50178	976
68 	2020-01-17 	21:31:22	-21.43	6.65	19.48	2.19	30	105	40:34:58,2551	-3:6:56,502	976
69 	2020-01-17 	21:31:24	-21.23	6.71	19.47	2.2	30	120	40:34:58,26497	-3:6:56,50398	976
70 	2020-01-17 	21:31:26	-21.09	6.61	19.46	2.24	30	135	40:34:58,26536	-3:6:56,51035	976
71 	2020-01-17 	21:31:28	-20.63	6.63	19.46	2.23	30	150	40:34:58,26536	-3:6:56,51035	976
72 	2020-01-17 	21:31:31	-19.71	6.63	19.44	2.27	30	165	40:34:58,29146	-3:6:56,5146	976
73 	2020-01-17 	21:31:33	-18.35	6.59	19.34	2.49	30	180	40:34:58,29265	-3:6:56,52054	976
74 	2020-01-17 	21:31:34	-17.59	6.63	19.12	3.04	30	195	40:34:58,29748	-3:6:56,51795	977
75 	2020-01-17 	21:31:36	-16.89	6.61	18.83	3.99	30	210	40:34:58,29755	-3:6:56,51489	977
76 	2020-01-17 	21:31:38	-16.23	6.61	18.44	5.69	30	225	40:34:58,30756	-3:6:56,52112	976
77 	2020-01-17 	21:31:40	-15.99	6.57	17.99	8.59	30	240	40:34:58,30802	-3:6:56,52086	976
78 	2020-01-17 	21:31:41	-14.65	6.55	17.64	11.87	30	255	40:34:58,30921	-3:6:56,52108	976
79 	2020-01-17 	21:31:43	-12.43	6.55	17.76	10.63	30	270	40:34:58,30921	-3:6:56,52108	976
80 	2020-01-17 	21:31:44	-12.03	6.53	17.82	10.05	30	285	40:34:58,31008	-3:6:56,52259	976
81 	2020-01-17 	21:31:46	-12.83	6.51	17.87	9.68	30	300	40:34:58,30972	-3:6:56,52252	976
82 	2020-01-17 	21:31:48	-12.71	6.57	18.3	6.5	30	315	40:34:58,30964	-3:6:56,52259	976
83 	2020-01-17 	21:31:49	-14.23	6.51	18.46	5.58	30	330	40:34:58,30961	-3:6:56,52259	976
84 	2020-01-17 	21:31:51	-18.07	6.51	18.43	5.76	30	345	40:34:58,30957	-3:6:56,52263	976
85 	2020-01-17 	21:31:54	-22.41	6.49	18.79	4.11	40	0	40:34:58,30957	-3:6:56,52342	976
86 	2020-01-17 	21:31:56	-23.65	6.49	18.98	3.47	40	18	40:34:58,30957	-3:6:56,52432	976
87 	2020-01-17 	21:31:58	-24.11	6.43	19.11	3.07	40	36	40:34:58,30968	-3:6:56,5249	976
88 	2020-01-17 	21:32:00	-23.99	6.41	19.23	2.74	40	54	40:34:58,30982	-3:6:56,52558	976
89 	2020-01-17 	21:32:02	-24.35	6.47	19.37	2.41	40	72	40:34:58,30982	-3:6:56,52558	976
90 	2020-01-17 	21:32:05	-23.95	6.41	19.49	2.16	40	90	40:34:58,28228	-3:6:56,5798	978
91 	2020-01-17 	21:32:07	-23.85	6.41	19.55	2.05	40	108	40:34:58,28228	-3:6:56,5798	978
92 	2020-01-17 	21:32:10	-23.65	6.35	19.57	2.02	40	126	40:34:58,26778	-3:6:56,59574	978
93 	2020-01-17 	21:32:12	-23.29	6.37	19.57	2.01	40	144	40:34:58,26562	-3:6:56,60734	978
94 	2020-01-17 	21:32:14	-22.83	6.31	19.55	2.05	40	162	40:34:58,28351	-3:6:56,61176	978
95 	2020-01-17 	21:32:18	-21.83	6.33	19.44	2.26	40	180	40:34:58,28894	-3:6:56,64614	977
96 	2020-01-17 	21:32:19	-21.43	6.31	19.24	2.73	40	198	40:34:58,28884	-3:6:56,65331	978
97 	2020-01-17 	21:32:22	-20.89	6.33	18.95	3.57	40	216	40:34:58,28311	-3:6:56,6492	978
98 	2020-01-17 	21:32:26	-19.65	6.31	18.61	4.86	40	234	40:34:58,2789	-3:6:56,64474	978
99 	2020-01-17 	21:32:26	-19.17	6.29	18.3	6.47	40	252	40:34:58,2789	-3:6:56,64474	978
100 	2020-01-17 	21:32:28	-16.89	6.25	18.33	6.34	40	270	40:34:58,2807	-3:6:56,64776	978
101 	2020-01-17 	21:32:29	-17.63	6.25	18.31	6.42	40	288	40:34:58,27976	-3:6:56,64823	978
102 	2020-01-17 	21:32:31	-18.69	6.25	18.27	6.69	40	306	40:34:58,27886	-3:6:56,64874	978
103 	2020-01-17 	21:32:33	-19.95	6.21	18.42	5.82	40	324	40:34:58,27858	-3:6:56,64892	978
104 	2020-01-17 	21:32:35	-21.73	6.21	18.57	5.05	40	342	40:34:58,28034	-3:6:56,65187	978
105 	2020-01-17 	21:32:38	-24.31	6.17	19	3.4	50	0	40:34:58,26904	-3:6:56,67653	979
106 	2020-01-17 	21:32:40	-25.03	6.15	19.17	2.9	50	22	40:34:58,28023	-3:6:56,68232	979
107 	2020-01-17 	21:32:43	-25.29	6.13	19.32	2.53	50	45	40:34:58,30104	-3:6:56,68412	979
108 	2020-01-17 	21:32:45	-25.49	6.13	19.45	2.24	50	67	40:34:58,3005	-3:6:56,68697	978
109 	2020-01-17 	21:32:48	-25.39	6.13	19.55	2.05	50	90	40:34:58,33085	-3:6:56,65288	978
110 	2020-01-17 	21:32:51	-24.77	6.15	19.59	1.97	50	112	40:34:58,34003	-3:6:56,6276	978
111 	2020-01-17 	21:32:54	-24.67	6.11	19.6	1.96	50	135	40:34:58,30486	-3:6:56,64316	979
112 	2020-01-17 	21:32:58	-24.05	6.07	19.6	1.95	50	157	40:34:58,28858	-3:6:56,65478	979
113 	2020-01-17 	21:33:00	-24.11	6.03	19.52	2.11	50	180	40:34:58,27843	-3:6:56,66191	979
114 	2020-01-17 	21:33:03	-22.97	5.99	19.31	2.55	50	202	40:34:58,26252	-3:6:56,66951	979
115 	2020-01-17 	21:33:05	-23.19	5.99	19.05	3.26	50	225	40:34:58,25874	-3:6:56,6879	979
116 	2020-01-17 	21:33:08	-22.21	5.99	18.78	4.16	50	247	40:34:58,2658	-3:6:56,70097	979
117 	2020-01-17 	21:33:10	-21.47	6.03	18.64	4.74	50	270	40:34:58,27418	-3:6:56,69849	979
118 	2020-01-17 	21:33:12	-20.49	5.99	18.68	4.59	50	292	40:34:58,28426	-3:6:56,70176	979
119 	2020-01-17 	21:33:14	-22.27	5.93	18.65	4.69	50	315	40:34:58,30104	-3:6:56,70814	979
120 	2020-01-17 	21:33:17	-22.97	5.91	18.77	4.21	50	337	40:34:58,2982	-3:6:56,70252	979
121 	2020-01-17 	21:33:20	-25.39	5.97	19.17	2.91	60	0	40:34:58,28203	-3:6:56,69402	980
122 	2020-01-17 	21:33:23	-25.65	5.89	19.35	2.46	60	30	40:34:58,2794	-3:6:56,68726	980
123 	2020-01-17 	21:33:26	-26.23	5.91	19.5	2.16	60	60	40:34:58,27217	-3:6:56,67671	980
124 	2020-01-17 	21:33:29	-26.55	5.83	19.59	1.98	60	90	40:34:58,2708	-3:6:56,66688	981
125 	2020-01-17 	21:33:32	-26.13	5.85	19.61	1.94	60	120	40:34:58,26468	-3:6:56,66216	981
126 	2020-01-17 	21:33:35	-25.55	5.79	19.61	1.94	60	150	40:34:58,26472	-3:6:56,66875	981
127 	2020-01-17 	21:33:38	-25.13	5.79	19.53	2.1	60	180	40:34:58,26752	-3:6:56,67574	981
128 	2020-01-17 	21:33:41	-24.67	5.79	19.34	2.5	60	210	40:34:58,26799	-3:6:56,67682	981
129 	2020-01-17 	21:33:44	-24.51	5.75	19.12	3.06	60	240	40:34:58,26799	-3:6:56,67682	981
130 	2020-01-17 	21:33:47	-23.99	5.77	18.95	3.57	60	270	40:34:58,28239	-3:6:56,68178	981
131 	2020-01-17 	21:33:49	-23.99	5.67	18.91	3.71	60	300	40:34:58,28563	-3:6:56,68686	981
132 	2020-01-17 	21:33:52	-24.87	5.69	18.95	3.57	60	330	40:34:58,2879	-3:6:56,69888	980
133 	2020-01-17 	21:33:56	-25.87	5.69	19.29	2.62	70	0	40:34:58,2879	-3:6:56,69888	980
134 	2020-01-17 	21:34:00	-25.75	5.67	19.46	2.23	70	45	40:34:58,29348	-3:6:56,71145	980
135 	2020-01-17 	21:34:04	-26.39	5.61	19.57	2.02	70	90	40:34:58,2933	-3:6:56,70655	980
136 	2020-01-17 	21:34:08	-26.33	5.57	19.6	1.96	70	135	40:34:58,29409	-3:6:56,70457	980
137 	2020-01-17 	21:34:12	-25.87	5.57	19.5	2.14	70	180	40:34:58,29517	-3:6:56,70673	980
138 	2020-01-17 	21:34:16	-25.19	5.53	19.32	2.54	70	225	40:34:58,29607	-3:6:56,70587	980
139 	2020-01-17 	21:34:20	-25.09	5.51	19.16	2.93	70	270	40:34:58,29679	-3:6:56,70652	981
140 	2020-01-17 	21:34:24	-25.13	5.45	19.14	2.99	70	315	40:34:58,2973	-3:6:56,70731	981
141 	2020-01-17 	21:34:29	-25.91	5.43	19.39	2.38	80	0	40:34:58,33646	-3:6:56,67667	980
142 	2020-01-17 	21:34:36	-26.71	5.35	19.52	2.11	80	90	40:34:58,35655	-3:6:56,66796	980
143 	2020-01-17 	21:34:43	-26.23	5.35	19.47	2.22	80	180	40:34:58,35533	-3:6:56,66152	981
144 	2020-01-17 	21:34:50	-25.87	5.31	19.31	2.56	80	270	40:34:58,36404	-3:6:56,68164	980
145 	2020-01-17 	21:34:58	-26.45	5.19	19.44	2.27	90	0	40:34:58,37912	-3:6:56,69734	979
